tconst,startYear,runtimeMinutes,budget,production_companies,original_language,origin_country,top_3_cast,director,keywords,genres,certification_us,release_date,profitable
tt8589698,2023,99.0,75000000.0,"[4, 2348, 16615, 75234, 199314]",en,['US'],"[{'id': 2343267, 'popularity': 0.4323}, {'id': 3127719, 'popularity': 0.3907}, {'id': 1696351, 'popularity': 1.0821}]","[{'id': 1578590, 'popularity': 0.2636}]","[242, 380, 390, 853, 9715, 6362, 9717, 10278, 179431, 259376, 261392, 269710, 288816, 319319, 324713, 325809, 325856]","[16, 35, 28, 878]",PG,2023-07-31,0
tt4126476,2019,105.0,14000000.0,"[107107, 107108, 2378, 103330, 6626, 140519]",en,['US'],"[{'id': 1753914, 'popularity': 1.8915}, {'id': 1114487, 'popularity': 2.2271}, {'id': 1684130, 'popularity': 0.5458}]","[{'id': 1586194, 'popularity': 0.315}]","[818, 9673, 10791, 188237, 196047, 197582, 200918, 325763]","[18, 10749]",PG-13,2019-04-11,1
tt7126948,2020,151.0,200000000.0,"[174, 114152, 128064, 507]",en,['US'],"[{'id': 90633, 'popularity': 3.8481}, {'id': 62064, 'popularity': 3.5978}, {'id': 41091, 'popularity': 2.8167}]","[{'id': 6884, 'popularity': 1.2157}]","[9715, 9717, 187056, 208289, 219404, 229266]","[28, 12, 14]",PG-13,2020-12-16,0
tt2032572,2016,128.0,40000000.0,"[85374, 831, 2373, 8692, 37580, 82513]",en,['US'],"[{'id': 2963, 'popularity': 14.078}, {'id': 3197, 'popularity': 2.2657}, {'id': 34202, 'popularity': 1.7049}]","[{'id': 16214, 'popularity': 2.4437}]","[1956, 2988, 9672, 195862, 206828, 207883, 253770, 306194, 370660, 372994, 372995, 372996, 374279, 374311, 374312, 374313]","[28, 10752]",R,2016-09-22,0
tt12818328,2022,108.0,150000.0,[184319],en,['US'],"[{'id': 1780725, 'popularity': 0.1173}, {'id': 4305260, 'popularity': 0.1905}, {'id': 3765261, 'popularity': 0.1612}]","[{'id': 1689814, 'popularity': 0.2955}]","[2042, 9253, 12999, 33688, 207928, 275983, 334483]","[35, 12, 28]",NR,2024-01-26,1
tt26671996,2025,95.0,20000000.0,"[220749, 192895, 194918, 55446, 249834, 121204, 157114, 107037, 249836, 2623, 122323, 185127, 77317]",en,['US'],"[{'id': 137905, 'popularity': 4.4447}, {'id': 4173, 'popularity': 5.1718}, {'id': 3361846, 'popularity': 0.092}]","[{'id': 1362815, 'popularity': 0.517}]","[4776, 9714, 12565, 226106, 240303, 301541, 349813, 367835, 372306, 373604, 373605, 373606, 373607, 373608, 373609]","[27, 53]",R,2025-03-20,0
tt2818654,2015,122.0,980000.0,"[7306, 8469, 11034, 11237, 13537, 15507, 19055, 59665, 61201, 76905, 310, 24372]",th,['TH'],"[{'id': 120258, 'popularity': 0.2516}, {'id': 69757, 'popularity': 0.1061}, {'id': 1491601, 'popularity': 0.0387}]","[{'id': 69759, 'popularity': 0.5574}]","[1227, 1261, 13065, 40895, 161290]","[18, 14]",NR,2015-09-02,0
tt1365050,2015,137.0,6000000.0,"[6735, 16945, 120371, 23318, 14635, 128226]",en,['US'],"[{'id': 1421427, 'popularity': 0.3177}, {'id': 17605, 'popularity': 5.6534}, {'id': 2427355, 'popularity': 0.0937}]","[{'id': 87257, 'popularity': 1.1598}]","[1008, 393, 818, 409, 972, 3544, 11494, 10787, 190337, 234980, 241982, 332598]","[18, 10752]",R,2015-09-11,0
tt2039338,2017,109.0,19000000.0,"[11565, 5, 10246, 33433, 415]",en,['US'],"[{'id': 27578, 'popularity': 4.4693}, {'id': 8688, 'popularity': 9.3639}, {'id': 19961, 'popularity': 4.0906}]","[{'id': 19346, 'popularity': 1.1078}]","[6733, 9714, 14540, 34079, 187675, 189931, 199686, 237778, 240435]","[18, 27, 53]",PG-13,2017-09-28,0
tt2402927,2015,118.0,11800000.0,"[1422, 11752, 6705, 2607]",en,['US'],"[{'id': 112, 'popularity': 3.3158}, {'id': 108916, 'popularity': 2.3912}, {'id': 3497, 'popularity': 3.3607}]","[{'id': 16863, 'popularity': 0.7723}]","[612, 613, 520, 242, 818, 970, 965, 65, 2081, 6025, 7312, 9833, 15160, 33998, 158718, 160500, 178364, 187547, 208611, 264386, 281659, 325762, 325763, 325786, 325813]","[10749, 18]",R,2015-11-20,1
tt3068194,2016,90.0,3000000.0,"[9225, 12398, 37812, 46421, 94]",en,['IE'],"[{'id': 3967, 'popularity': 6.4806}, {'id': 109438, 'popularity': 1.3369}, {'id': 1321628, 'popularity': 1.4013}]","[{'id': 78188, 'popularity': 0.2636}]","[6054, 818, 160279]","[18, 10749, 35]",PG-13,2016-05-26,1
tt3775086,2015,112.0,1900000.0,"[74686, 155990, 14016, 274774]",it,['IT'],"[{'id': 76339, 'popularity': 0.4598}, {'id': 509344, 'popularity': 1.1049}, {'id': 1523981, 'popularity': 0.3443}]","[{'id': 1130801, 'popularity': 0.2004}]","[588, 2095, 7303, 15011, 157677, 161520, 179569, 180734, 197670, 207921, 212430, 225976, 237652, 259639]","[878, 28, 18]",,2016-02-25,1
tt1995390,2016,108.0,4000000.0,"[694, 20664, 28275, 6705, 834]",en,['GB'],"[{'id': 3061, 'popularity': 4.8452}, {'id': 1640, 'popularity': 3.4766}, {'id': 20186, 'popularity': 3.6563}]","[{'id': 113600, 'popularity': 0.3623}]","[818, 187056, 230908]",[53],R,2016-05-05,0
tt6450186,2018,110.0,7000000.0,"[100855, 54927, 49945, 100854, 8533]",en,['US'],"[{'id': 1869887, 'popularity': 0.2978}, {'id': 62564, 'popularity': 1.7204}, {'id': 6065, 'popularity': 3.8567}]","[{'id': 844266, 'popularity': 0.4626}, {'id': 909318, 'popularity': 0.2796}]","[4048, 1556, 2299, 11436, 9672, 163133, 240119, 253695, 273060, 281237, 325783, 339193, 340972]","[10402, 18]",PG,2018-02-14,1
tt3778644,2018,135.0,250000000.0,[1],en,['US'],"[{'id': 71375, 'popularity': 1.7489}, {'id': 1709041, 'popularity': 0.5363}, {'id': 57755, 'popularity': 5.3106}]","[{'id': 6159, 'popularity': 3.8044}]","[1612, 6212, 9675, 15285, 161176]","[878, 12, 28]",PG-13,2018-05-15,0
tt1340138,2015,126.0,155000000.0,"[4, 82819]",en,['US'],"[{'id': 1223786, 'popularity': 5.3085}, {'id': 224181, 'popularity': 2.82}, {'id': 1100, 'popularity': 3.6544}]","[{'id': 47005, 'popularity': 0.5081}]","[2964, 310, 83, 679, 1373, 4565, 4379, 9663, 14544, 179431, 202371, 321464, 325765]","[878, 28, 53]",PG-13,2015-06-23,1
tt3794028,2016,120.0,10300000.0,"[2612, 694, 11794, 591]",fr,"['BE', 'FR']","[{'id': 8293, 'popularity': 3.5493}, {'id': 16269, 'popularity': 1.3317}, {'id': 28514, 'popularity': 0.41}]","[{'id': 24485, 'popularity': 1.9051}]","[818, 11322, 160224, 187056]","[18, 10749]",R,2016-10-19,0
tt7740510,2021,99.0,17000000.0,"[127929, 423, 101082, 135164, 22213]",en,"['CA', 'US']","[{'id': 41292, 'popularity': 2.5958}, {'id': 88124, 'popularity': 4.2277}, {'id': 1890584, 'popularity': 0.3791}]","[{'id': 65167, 'popularity': 0.553}]","[798, 6156, 2754, 10322, 1897, 13031, 15484, 154842, 156018, 156866, 193167, 209568, 227686]","[18, 27, 9648]",R,2021-10-28,0
tt1974420,2016,127.0,25000000.0,"[15383, 2265, 10104, 13241, 86420, 86421, 86422, 86423, 41624, 9015]",en,['US'],"[{'id': 6449, 'popularity': 1.2183}, {'id': 112561, 'popularity': 2.8827}, {'id': 71375, 'popularity': 1.7489}]","[{'id': 6449, 'popularity': 1.2183}]","[10483, 12547, 155963, 232626]","[10749, 35, 18]",PG-13,2016-11-23,0
tt14208870,2022,151.0,40000000.0,"[56, 190543]",en,['US'],"[{'id': 1812, 'popularity': 4.0118}, {'id': 17142, 'popularity': 2.2315}, {'id': 19274, 'popularity': 3.9319}]","[{'id': 488, 'popularity': 6.7529}]","[6270, 1157, 1859, 6733, 10235, 10683, 18068, 33490, 157955, 165402, 178210, 181329, 240119, 240237, 269808, 325762, 325784, 325786, 325806, 325853, 348184]",[18],PG-13,2022-11-11,0
tt12680684,2021,130.0,13050000.0,[128344],it,['IT'],"[{'id': 2431166, 'popularity': 0.2327}, {'id': 72782, 'popularity': 0.5642}, {'id': 116532, 'popularity': 0.5063}]","[{'id': 56194, 'popularity': 0.8707}]","[131, 4648, 11254, 10235, 10683, 12987, 18068, 157302, 165402, 208289]",[18],R,2021-11-24,0
tt4154756,2018,149.0,300000000.0,[420],en,['US'],"[{'id': 3223, 'popularity': 6.4523}, {'id': 16828, 'popularity': 4.5556}, {'id': 74568, 'popularity': 6.455}]","[{'id': 19272, 'popularity': 1.569}, {'id': 19271, 'popularity': 1.1981}]","[2858, 2343, 9715, 9717, 9882, 10141, 14900, 15252, 33637, 155030, 179430, 180547, 231295]","[12, 28, 878]",PG-13,2018-04-25,1
tt24950660,2025,114.0,12000000.0,"[41077, 27497]",en,['US'],"[{'id': 550843, 'popularity': 4.3877}, {'id': 996701, 'popularity': 4.0107}, {'id': 1371041, 'popularity': 2.3217}]","[{'id': 1864582, 'popularity': 0.3268}]","[6155, 4129, 6038, 9799, 7439, 157303, 175421, 188290, 219801, 225219, 237216, 248870, 254167, 293198, 315310, 321294]","[10749, 35, 18]",PG-13,2025-11-10,1
tt23330554,2024,93.0,415000.0,"[155744, 69347]",en,['GB'],"[{'id': 1482026, 'popularity': 0.4757}, {'id': 1325532, 'popularity': 0.477}, {'id': 93492, 'popularity': 0.4942}]","[{'id': 3122176, 'popularity': 0.5972}]","[1852, 9663, 9748, 12339, 12375, 15101, 179431, 206673, 208370, 265839, 281237, 282174, 288586, 325825, 327605, 354302]","[27, 53]",NR,2024-03-26,1
tt2631186,2015,159.0,25130430.0,[57946],te,['IN'],"[{'id': 237045, 'popularity': 3.7069}, {'id': 215910, 'popularity': 0.8822}, {'id': 85721, 'popularity': 2.7575}]","[{'id': 147021, 'popularity': 0.905}]","[4152, 216931, 216932, 237086]","[28, 18]",NR,2015-07-10,1
tt3704428,2022,159.0,85000000.0,"[174, 240, 75060]",en,"['AU', 'US']","[{'id': 86654, 'popularity': 2.5043}, {'id': 31, 'popularity': 12.2628}, {'id': 1385063, 'popularity': 0.6618}]","[{'id': 6201, 'popularity': 0.9041}]","[578, 5565, 10229, 10572, 164120, 208611, 302127, 325767, 325797, 345513, 360939]","[10402, 36, 18]",PG-13,2022-06-22,1
tt18272208,2024,104.0,40000000.0,"[14, 11395]",en,['US'],"[{'id': 31, 'popularity': 13.074}, {'id': 32, 'popularity': 3.9037}, {'id': 6162, 'popularity': 3.5252}]","[{'id': 24, 'popularity': 2.0356}]","[18712, 210434, 269808, 309029, 311315]",[18],PG-13,2024-10-30,0
tt1210027,2025,105.0,60000000.0,"[89171, 333, 183234, 9987]",en,['US'],"[{'id': 543530, 'popularity': 4.1063}, {'id': 18182, 'popularity': 3.1665}, {'id': 571418, 'popularity': 2.0175}]","[{'id': 131532, 'popularity': 0.908}]",[4458],"[28, 878, 35]",R,2025-08-20,0
tt6857112,2019,116.0,20000000.0,"[88934, 33, 214539, 3172, 72725, 3341, 1778]",en,['US'],"[{'id': 1267329, 'popularity': 3.6637}, {'id': 1447932, 'popularity': 0.9413}, {'id': 32798, 'popularity': 3.1758}]","[{'id': 291263, 'popularity': 2.2018}]","[2546, 5532, 9826, 12565, 13073, 14724, 14903, 155582, 161891, 184569, 202371, 208289, 252612, 325763, 325801]","[27, 9648]",R,2019-03-14,1
tt4003440,2018,152.0,9800000.0,"[76, 73539, 73539, 7777, 2801, 8288, 8556, 8289]",en,['DK'],"[{'id': 2876, 'popularity': 2.2339}, {'id': 2310, 'popularity': 0.8993}, {'id': 139, 'popularity': 4.1207}]","[{'id': 42, 'popularity': 1.8556}]","[4580, 4426, 6259, 1228, 1468, 2301, 2679, 11317, 9856, 9622, 9719, 10714, 11036, 13094, 13112, 14624, 208289, 245377]","[18, 27, 80, 53]",R,2018-10-04,0
tt8108274,2020,135.0,16440000.0,"[3522, 6808, 128365]",hi,['IN'],"[{'id': 42803, 'popularity': 2.291}, {'id': 35747, 'popularity': 1.5542}, {'id': 55061, 'popularity': 2.5751}]","[{'id': 1407759, 'popularity': 0.1773}]",[],"[28, 18, 36]",,2020-01-10,1
tt1724970,2017,106.0,14000000.0,"[12142, 5056, 14446, 17364, 25954, 78752, 87026, 99444, 99447, 99448, 99449, 5552, 290, 92782, 121063, 172817]",en,"['CA', 'US', 'GB', 'SG']","[{'id': 81685, 'popularity': 2.5677}, {'id': 81682, 'popularity': 2.1299}, {'id': 113732, 'popularity': 2.1431}]","[{'id': 128636, 'popularity': 0.1478}]","[10084, 9678, 779, 1430, 836, 2340, 4278, 9663, 9951, 9917, 10349, 10141, 240119]","[28, 878, 12]",R,2017-10-26,0
tt3682448,2015,142.0,40000000.0,"[22213, 56, 264, 711, 2527, 6735, 7294, 7]",en,['US'],"[{'id': 31, 'popularity': 12.2628}, {'id': 40900, 'popularity': 1.2945}, {'id': 39388, 'popularity': 1.7767}]","[{'id': 488, 'popularity': 6.646}]","[591, 470, 2106, 2111, 3203, 9672, 10909, 14638, 33519, 190654, 222517]","[53, 18]",PG-13,2015-10-15,1
tt24517830,2024,142.0,9600000.0,"[19146, 182244, 181905]",hi,['IN'],"[{'id': 1469935, 'popularity': 0.9382}, {'id': 2100209, 'popularity': 0.6483}, {'id': 1810686, 'popularity': 0.3429}]","[{'id': 86884, 'popularity': 0.2341}]","[612, 128, 9799, 14646, 253419, 274848, 293016, 295190, 305161, 329344]","[35, 10749, 18]",,2024-07-19,0
tt6931414,2018,136.0,13305000.0,"[74844, 106996, 275251]",ko,['KR'],"[{'id': 127564, 'popularity': 1.4974}, {'id': 1459772, 'popularity': 1.3784}, {'id': 139493, 'popularity': 1.6515}]","[{'id': 1139243, 'popularity': 0.1394}]","[4063, 5511, 33974, 232750, 250187, 251614, 251615, 251616, 251618]","[10752, 36, 28]",R,2018-09-19,1
tt13320622,2022,112.0,74000000.0,"[4258, 123420, 121737]",en,['US'],"[{'id': 18277, 'popularity': 6.2472}, {'id': 38673, 'popularity': 4.7673}, {'id': 10980, 'popularity': 5.9199}]","[{'id': 931525, 'popularity': 0.245}, {'id': 174313, 'popularity': 0.374}]","[1930, 9799, 13028, 14818, 155251, 169953, 179431, 197052, 252256, 275599]","[28, 12, 35]",PG-13,2022-03-23,1
tt3569230,2015,132.0,25000000.0,"[10163, 20664, 694, 10246]",en,['GB'],"[{'id': 2524, 'popularity': 7.8608}, {'id': 70456, 'popularity': 2.8741}, {'id': 2040, 'popularity': 1.7343}]","[{'id': 4723, 'popularity': 1.1592}]","[3149, 5565, 9672, 15016, 202371, 266753, 311315, 325817]","[80, 53]",R,2015-09-09,0
